loyalty_guest_id,week_ending_date,transaction_date,first_transaction_date,days_from_first_transaction,guest_transaction_count,one_and_done,transaction_hour,time_of_day,day_of_week,message_key,transaction_date_utc,order_discount_amount,menu_item_id,menu_item_name,menu_item_description,plu,product_category_description,department_description,menu_item_status_type_description,flavor_description,flavor_long_name,flavor_short_name,line_item_quantity,line_item_amount,line_item_amount_less_vat,line_item_discount_amount,line_item_description,order_total,order_amount,iso_currency_alpha_code,restaurant_id,restaurant_city_name,restaurant_state_name,restaurant_country_name,restaurant_postal_code,restaurant_non_traditional_type_description,rewards_redeemed_amount,restaurant_number,business_date,promotion_id,promotion_name,promotion_description,discount_type_description,coupon_offer_plu,whole_order_dis_fos,whole_order_dis_fosd,line_item_id,is_employee_meal,is_catering_flag
oavw1O9Z,2025-08-03,2025-08-02 12:12:43.0000000,2024-10-26 17:39:33.0000000,280,3,0,12,Lunch,5,17,2025-08-02 12:12:43.0000000,0,26,Returnable Items Item 26,returnable items description,100026,returnable items,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,13.960000038147,12.9300003051758,0,Returnable Items Item 26,41.2000007629395,38.1399993896484,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2025-08-02,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
oavw1O9Z,2025-08-03,2025-08-02 12:12:43.0000000,2024-10-26 17:39:33.0000000,280,3,0,12,Lunch,5,17,2025-08-02 12:12:43.0000000,0,11,Bottled Water,Bottled water,100011,bottled beverage,Food,Active,Sprite,Sprite,Sprite,1,13.4399995803833,12.4399995803833,0,Bottled Water,41.2000007629395,38.1399993896484,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2025-08-02,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
kyayq7YY,2025-08-24,2025-08-21 17:05:19.0000000,2024-11-26 18:21:51.0000000,268,3,0,17,Afternoon,3,18,2025-08-21 17:05:19.0000000,0,2,"Tuna 6""",Tuna with mayo,100002,6 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,4.32999992370605,4.01000022888184,0,"Tuna 6""",21.4200000762939,19.8299999237061,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-08-21,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
kyayq7YY,2025-08-24,2025-08-21 17:05:19.0000000,2024-11-26 18:21:51.0000000,268,3,0,17,Afternoon,3,18,2025-08-21 17:05:19.0000000,0,96,Pizza Item 96,pizza description,100096,pizza,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,10.6400003433228,9.85000038146973,0,Pizza Item 96,21.4200000762939,19.8299999237061,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-08-21,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
kyayq7YY,2025-08-24,2025-08-21 17:05:19.0000000,2024-11-26 18:21:51.0000000,268,3,0,17,Afternoon,3,18,2025-08-21 17:05:19.0000000,0,69,Footlong Item 69,footlong description,100069,footlong,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,4.8600001335144,4.5,0,Footlong Item 69,21.4200000762939,19.8299999237061,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-08-21,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
gV1PWpt3,2024-10-13,2024-10-11 18:28:11.0000000,2024-10-11 18:28:11.0000000,0,2,0,18,Dinner,4,19,2024-10-11 18:28:11.0000000,0,8,Chocolate Chip Cookie,Cookie,100008,cookies,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,5.32000017166138,4.92999982833862,0,Chocolate Chip Cookie,30.1900005340576,27.9500007629395,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2024-10-11,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
gV1PWpt3,2024-10-13,2024-10-11 18:28:11.0000000,2024-10-11 18:28:11.0000000,0,2,0,18,Dinner,4,19,2024-10-11 18:28:11.0000000,0,80,Other Carrier Item 80,other carrier description,100080,other carrier,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,14.6499996185303,13.5600004196167,0,Other Carrier Item 80,30.1900005340576,27.9500007629395,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2024-10-11,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
gV1PWpt3,2024-10-13,2024-10-11 18:28:11.0000000,2024-10-11 18:28:11.0000000,0,2,0,18,Dinner,4,19,2024-10-11 18:28:11.0000000,0,76,Bottled Beverage Item 76,bottled beverage description,100076,bottled beverage,Food,Active,Lemonade,Lemonade,Lemonade,1,7.98000001907349,7.3899998664856,0,Bottled Beverage Item 76,30.1900005340576,27.9500007629395,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2024-10-11,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
TuyMHsDG,2025-05-04,2025-05-03 18:18:35.0000000,2024-12-19 15:53:25.0000000,135,3,0,18,Dinner,5,20,2025-05-03 18:18:35.0000000,0,25,Other Carrier Item 25,other carrier description,100025,other carrier,Food,Active,Baked Lays,Baked Lays,BakedLays,1,11.0900001525879,10.2700004577637,0,Other Carrier Item 25,27.1800003051758,25.1599998474121,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-05-03,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
TuyMHsDG,2025-05-04,2025-05-03 18:18:35.0000000,2024-12-19 15:53:25.0000000,135,3,0,18,Dinner,5,20,2025-05-03 18:18:35.0000000,0,74,Mdp Pizza Item 74,mdp pizza description,100074,mdp pizza,Food,Active,Sprite,Sprite,Sprite,1,5.34000015258789,4.94000005722046,0,Mdp Pizza Item 74,27.1800003051758,25.1599998474121,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-05-03,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
TuyMHsDG,2025-05-04,2025-05-03 18:18:35.0000000,2024-12-19 15:53:25.0000000,135,3,0,18,Dinner,5,20,2025-05-03 18:18:35.0000000,0,111,Other Carrier Item 111,other carrier description,100111,other carrier,Food,Active,Italian Bread,Italian Bread,Italian,1,8.72999954223633,8.07999992370605,0,Other Carrier Item 111,27.1800003051758,25.1599998474121,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-05-03,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
VXXFJGhK,2025-04-13,2025-04-12 17:16:27.0000000,2025-01-29 10:28:14.0000000,73,3,0,17,Afternoon,5,21,2025-04-12 17:16:27.0000000,0,40,3 Inch Item 40,3 inch description,100040,3 inch,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,2,14.9399995803833,13.8299999237061,0,3 Inch Item 40,46.75,43.2900009155273,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2025-04-12,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
VXXFJGhK,2025-04-13,2025-04-12 17:16:27.0000000,2025-01-29 10:28:14.0000000,73,3,0,17,Afternoon,5,21,2025-04-12 17:16:27.0000000,0,3,"Veggie Delite 6""",Veggie sub,100003,6 inch,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,2,17.1800003051758,15.9099998474121,0,"Veggie Delite 6""",46.75,43.2900009155273,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2025-04-12,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
VXXFJGhK,2025-04-13,2025-04-12 17:16:27.0000000,2025-01-29 10:28:14.0000000,73,3,0,17,Afternoon,5,21,2025-04-12 17:16:27.0000000,0,82,Add On Item 82,add on description,100082,add on,Food,Active,Diet Coke,Diet Coke,DietCoke,1,11.1700000762939,10.3400001525879,0,Add On Item 82,46.75,43.2900009155273,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2025-04-12,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
Q8VS8IAL,2025-08-17,2025-08-15 10:50:11.0000000,2025-03-08 10:48:53.0000000,160,2,0,10,Morning,4,22,2025-08-15 10:50:11.0000000,0,68,Mdp Calzone/Slice Item 68,mdp calzone/slice description,100068,mdp calzone/slice,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,11.75,10.8800001144409,0,Mdp Calzone/Slice Item 68,27.9099998474121,25.8400001525879,USD,4,Boston,Massachusetts,USA,13905,Traditional,1.12999999523163,1004,2025-08-15,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
Q8VS8IAL,2025-08-17,2025-08-15 10:50:11.0000000,2025-03-08 10:48:53.0000000,160,2,0,10,Morning,4,22,2025-08-15 10:50:11.0000000,0,7,Chicken Caesar Wrap,Caesar wrap,100007,wrap,Food,Active,Multigrain,Multigrain,Multi,1,8.39000034332275,7.76999998092651,0,Chicken Caesar Wrap,27.9099998474121,25.8400001525879,USD,4,Boston,Massachusetts,USA,13905,Traditional,1.12999999523163,1004,2025-08-15,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
Q8VS8IAL,2025-08-17,2025-08-15 10:50:11.0000000,2025-03-08 10:48:53.0000000,160,2,0,10,Morning,4,22,2025-08-15 10:50:11.0000000,0,85,Mdp Bottled Drinks Item 85,mdp bottled drinks description,100085,mdp bottled drinks,Food,Active,Sprite,Sprite,Sprite,1,5.69999980926514,5.28000020980835,0,Mdp Bottled Drinks Item 85,27.9099998474121,25.8400001525879,USD,4,Boston,Massachusetts,USA,13905,Traditional,1.12999999523163,1004,2025-08-15,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
9XebLeaq,2025-03-16,2025-03-13 13:43:34.0000000,2025-03-13 13:43:34.0000000,0,4,0,13,Lunch,3,23,2025-03-13 13:43:34.0000000,0,2,"Tuna 6""",Tuna with mayo,100002,6 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,7.5,6.94000005722046,0,"Tuna 6""",23.6299991607666,21.8799991607666,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-03-13,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
9XebLeaq,2025-03-16,2025-03-13 13:43:34.0000000,2025-03-13 13:43:34.0000000,0,4,0,13,Lunch,3,23,2025-03-13 13:43:34.0000000,0,11,Bottled Water,Bottled water,100011,bottled beverage,Food,Active,Sprite,Sprite,Sprite,1,4.61999988555908,4.28000020980835,0,Bottled Water,23.6299991607666,21.8799991607666,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-03-13,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
9XebLeaq,2025-03-16,2025-03-13 13:43:34.0000000,2025-03-13 13:43:34.0000000,0,4,0,13,Lunch,3,23,2025-03-13 13:43:34.0000000,0,45,Mdp Misc Item 45,mdp misc description,100045,mdp misc,Food,Active,Coke,Coca-Cola,Coke,1,9.76000022888184,9.03999996185303,0,Mdp Misc Item 45,23.6299991607666,21.8799991607666,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-03-13,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
XFmoijes,2025-02-16,2025-02-11 17:01:42.0000000,2024-12-20 13:49:51.0000000,53,3,0,17,Afternoon,1,24,2025-02-11 17:01:42.0000000,0,99,Mdp Add-Ons Item 99,mdp add-ons description,100099,mdp add-ons,Food,Active,Multigrain,Multigrain,Multi,2,14.460000038147,13.3900003433228,0,Mdp Add-Ons Item 99,33.9199981689453,31.3999996185303,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-02-11,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
XFmoijes,2025-02-16,2025-02-11 17:01:42.0000000,2024-12-20 13:49:51.0000000,53,3,0,17,Afternoon,1,24,2025-02-11 17:01:42.0000000,0,108,Returnable Items Item 108,returnable items description,100108,returnable items,Food,Active,Coke,Coca-Cola,Coke,1,6.48000001907349,6,0,Returnable Items Item 108,33.9199981689453,31.3999996185303,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-02-11,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
XFmoijes,2025-02-16,2025-02-11 17:01:42.0000000,2024-12-20 13:49:51.0000000,53,3,0,17,Afternoon,1,24,2025-02-11 17:01:42.0000000,0,5,Steak & Cheese Footlong,Footlong steak,100005,footlong,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,2,10.460000038147,9.6899995803833,0,Steak & Cheese Footlong,33.9199981689453,31.3999996185303,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-02-11,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
ZAP4Zkhi,2025-03-09,2025-03-05 10:57:31.0000000,2025-02-15 12:05:15.0000000,18,4,0,10,Morning,2,25,2025-03-05 10:57:31.0000000,4.78000020980835,73,Wrap Item 73,wrap description,100073,wrap,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,7.30000019073486,6.76000022888184,0,Wrap Item 73,34.439998626709,31.8899993896484,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2025-03-05,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,4.78000020980835,0,1,0,0
ZAP4Zkhi,2025-03-09,2025-03-05 10:57:31.0000000,2025-02-15 12:05:15.0000000,18,4,0,10,Morning,2,25,2025-03-05 10:57:31.0000000,4.78000020980835,109,Returnable Items Item 109,returnable items description,100109,returnable items,Food,Active,Diet Coke,Diet Coke,DietCoke,1,10.3299999237061,9.5600004196167,0,Returnable Items Item 109,34.439998626709,31.8899993896484,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2025-03-05,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,4.78000020980835,0,2,0,0
ZAP4Zkhi,2025-03-09,2025-03-05 10:57:31.0000000,2025-02-15 12:05:15.0000000,18,4,0,10,Morning,2,25,2025-03-05 10:57:31.0000000,4.78000020980835,48,Hot Beverage Item 48,hot beverage description,100048,hot beverage,Food,Active,Italian Bread,Italian Bread,Italian,2,14.2600002288818,13.1999998092651,0,Hot Beverage Item 48,34.439998626709,31.8899993896484,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2025-03-05,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,4.78000020980835,0,3,0,0
e9HIGYGJ,2024-09-29,2024-09-24 10:30:19.0000000,2024-09-24 10:30:19.0000000,0,1,1,10,Morning,1,26,2024-09-24 10:30:19.0000000,0,45,Mdp Misc Item 45,mdp misc description,100045,mdp misc,Food,Active,Coke,Coca-Cola,Coke,1,12.3299999237061,11.4200000762939,0,Mdp Misc Item 45,48.7200012207031,45.1100006103516,USD,1,Rochester,New York,USA,24592,Traditional,1.70000004768372,1001,2024-09-24,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
e9HIGYGJ,2024-09-29,2024-09-24 10:30:19.0000000,2024-09-24 10:30:19.0000000,0,1,1,10,Morning,1,26,2024-09-24 10:30:19.0000000,0,115,Other Carrier Item 115,other carrier description,100115,other carrier,Food,Active,Coke,Coca-Cola,Coke,2,24,22.2199993133545,0,Other Carrier Item 115,48.7200012207031,45.1100006103516,USD,1,Rochester,New York,USA,24592,Traditional,1.70000004768372,1001,2024-09-24,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
e9HIGYGJ,2024-09-29,2024-09-24 10:30:19.0000000,2024-09-24 10:30:19.0000000,0,1,1,10,Morning,1,26,2024-09-24 10:30:19.0000000,0,11,Bottled Water,Bottled water,100011,bottled beverage,Food,Active,Sprite,Sprite,Sprite,1,8.77999973297119,8.13000011444092,0,Bottled Water,48.7200012207031,45.1100006103516,USD,1,Rochester,New York,USA,24592,Traditional,1.70000004768372,1001,2024-09-24,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
RC3nf5gi,2025-04-13,2025-04-10 15:50:06.0000000,2025-04-10 15:50:06.0000000,0,1,1,15,Afternoon,3,27,2025-04-10 15:50:06.0000000,0,13,Soup Cup,Tomato soup,100013,soups,Food,Active,Lemonade,Lemonade,Lemonade,1,8.64000034332275,8,0,Soup Cup,33.4500007629395,30.9799995422363,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2025-04-10,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
RC3nf5gi,2025-04-13,2025-04-10 15:50:06.0000000,2025-04-10 15:50:06.0000000,0,1,1,15,Afternoon,3,27,2025-04-10 15:50:06.0000000,0,113,Mdp Misc Item 113,mdp misc description,100113,mdp misc,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,10.3100004196167,9.55000019073486,0,Mdp Misc Item 113,33.4500007629395,30.9799995422363,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2025-04-10,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
RC3nf5gi,2025-04-13,2025-04-10 15:50:06.0000000,2025-04-10 15:50:06.0000000,0,1,1,15,Afternoon,3,27,2025-04-10 15:50:06.0000000,0,8,Chocolate Chip Cookie,Cookie,100008,cookies,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,12.0299997329712,11.1400003433228,0,Chocolate Chip Cookie,33.4500007629395,30.9799995422363,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2025-04-10,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
HeYGkAII,2025-08-03,2025-07-28 15:08:09.0000000,2025-07-28 15:08:09.0000000,0,1,1,15,Afternoon,0,28,2025-07-28 15:08:09.0000000,0,65,Muffin Melt Item 65,muffin melt description,100065,muffin melt,Food,Active,Gluten-Free,Gluten-Free,GF,1,3.24000000953674,3,0,Muffin Melt Item 65,17.5400009155273,16.2399997711182,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2025-07-28,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0
HeYGkAII,2025-08-03,2025-07-28 15:08:09.0000000,2025-07-28 15:08:09.0000000,0,1,1,15,Afternoon,0,28,2025-07-28 15:08:09.0000000,0,62,Pizza Item 62,pizza description,100062,pizza,Food,Active,Sprite,Sprite,Sprite,1,3.36999988555908,3.11999988555908,0,Pizza Item 62,17.5400009155273,16.2399997711182,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2025-07-28,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,2,0,0
HeYGkAII,2025-08-03,2025-07-28 15:08:09.0000000,2025-07-28 15:08:09.0000000,0,1,1,15,Afternoon,0,28,2025-07-28 15:08:09.0000000,0,46,Salad Item 46,salad description,100046,salad,Food,Active,Gluten-Free,Gluten-Free,GF,1,9.63000011444092,8.92000007629395,0,Salad Item 46,17.5400009155273,16.2399997711182,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2025-07-28,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,3,0,0
UAFJWpSE,2025-07-20,2025-07-18 15:12:59.0000000,2024-09-21 20:18:09.0000000,300,3,0,15,Afternoon,4,29,2025-07-18 15:12:59.0000000,0,31,Other Misc Item 31,other misc description,100031,other misc,Food,Active,Italian Bread,Italian Bread,Italian,1,14.3299999237061,13.2700004577637,0,Other Misc Item 31,34.5999984741211,32.0400009155273,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-07-18,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
UAFJWpSE,2025-07-20,2025-07-18 15:12:59.0000000,2024-09-21 20:18:09.0000000,300,3,0,15,Afternoon,4,29,2025-07-18 15:12:59.0000000,0,66,Fountain Item 66,fountain description,100066,fountain,Food,Active,Italian Bread,Italian Bread,Italian,1,9.40999984741211,8.71000003814697,0,Fountain Item 66,34.5999984741211,32.0400009155273,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-07-18,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
UAFJWpSE,2025-07-20,2025-07-18 15:12:59.0000000,2024-09-21 20:18:09.0000000,300,3,0,15,Afternoon,4,29,2025-07-18 15:12:59.0000000,0,120,Wrap Item 120,wrap description,100120,wrap,Food,Active,Diet Coke,Diet Coke,DietCoke,1,8.30000019073486,7.69000005722046,0,Wrap Item 120,34.5999984741211,32.0400009155273,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-07-18,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
155sXZoM,2025-08-10,2025-08-06 19:30:28.0000000,2025-08-06 19:30:28.0000000,0,1,1,19,Dinner,2,30,2025-08-06 19:30:28.0000000,7,57,Wrap Item 57,wrap description,100057,wrap,Food,Active,Coke,Coca-Cola,Coke,1,14.6999998092651,13.6099996566772,2.94000005722046,Wrap Item 57,37.7700004577637,34.9700012207031,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-08-06,4,Employee Meal,Employee meal discount,Percent Discount,10004,7,2.94000005722046,1,0,0
155sXZoM,2025-08-10,2025-08-06 19:30:28.0000000,2025-08-06 19:30:28.0000000,0,1,1,19,Dinner,2,30,2025-08-06 19:30:28.0000000,7,109,Returnable Items Item 109,returnable items description,100109,returnable items,Food,Active,Diet Coke,Diet Coke,DietCoke,1,12.3800001144409,11.460000038147,2.48000001907349,Returnable Items Item 109,37.7700004577637,34.9700012207031,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-08-06,4,Employee Meal,Employee meal discount,Percent Discount,10004,7,2.48000001907349,2,0,0
155sXZoM,2025-08-10,2025-08-06 19:30:28.0000000,2025-08-06 19:30:28.0000000,0,1,1,19,Dinner,2,30,2025-08-06 19:30:28.0000000,7,11,Bottled Water,Bottled water,100011,bottled beverage,Food,Active,Sprite,Sprite,Sprite,1,7.8899998664856,7.30999994277954,1.58000004291534,Bottled Water,37.7700004577637,34.9700012207031,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-08-06,4,Employee Meal,Employee meal discount,Percent Discount,10004,7,1.58000004291534,3,0,0
Rt0TSMcn,2025-07-20,2025-07-18 15:33:01.0000000,2025-04-09 12:19:49.0000000,100,2,0,15,Afternoon,4,31,2025-07-18 15:33:01.0000000,0,83,Mdp Pizza Item 83,mdp pizza description,100083,mdp pizza,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,2,26.8199996948242,24.8299999237061,0,Mdp Pizza Item 83,73.9300003051758,68.4499969482422,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-07-18,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,1,0,0
Rt0TSMcn,2025-07-20,2025-07-18 15:33:01.0000000,2025-04-09 12:19:49.0000000,100,2,0,15,Afternoon,4,31,2025-07-18 15:33:01.0000000,0,56,Mdp Fountain Drinks Item 56,mdp fountain drinks description,100056,mdp fountain drinks,Food,Active,Multigrain,Multigrain,Multi,1,11.8500003814697,10.9700002670288,0,Mdp Fountain Drinks Item 56,73.9300003051758,68.4499969482422,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-07-18,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,2,0,0
Rt0TSMcn,2025-07-20,2025-07-18 15:33:01.0000000,2025-04-09 12:19:49.0000000,100,2,0,15,Afternoon,4,31,2025-07-18 15:33:01.0000000,0,1,"Turkey Breast 6""",Classic Turkey on bread,100001,6 inch,Food,Active,Italian Bread,Italian Bread,Italian,2,29.7800006866455,27.5699996948242,0,"Turkey Breast 6""",73.9300003051758,68.4499969482422,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-07-18,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,3,0,0
lFcfdoMo,2024-11-17,2024-11-16 10:04:30.0000000,2024-11-16 10:04:30.0000000,0,3,0,10,Morning,5,32,2024-11-16 10:04:30.0000000,0,116,Muffin Melt Item 116,muffin melt description,100116,muffin melt,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,2,21.8400001525879,20.2199993133545,0,Muffin Melt Item 116,39.189998626709,36.2799987792969,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2024-11-16,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
lFcfdoMo,2024-11-17,2024-11-16 10:04:30.0000000,2024-11-16 10:04:30.0000000,0,3,0,10,Morning,5,32,2024-11-16 10:04:30.0000000,0,30,Mdp Add-Ons Item 30,mdp add-ons description,100030,mdp add-ons,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,8.73999977111816,8.09000015258789,0,Mdp Add-Ons Item 30,39.189998626709,36.2799987792969,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2024-11-16,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
lFcfdoMo,2024-11-17,2024-11-16 10:04:30.0000000,2024-11-16 10:04:30.0000000,0,3,0,10,Morning,5,32,2024-11-16 10:04:30.0000000,0,57,Wrap Item 57,wrap description,100057,wrap,Food,Active,Coke,Coca-Cola,Coke,1,5.69999980926514,5.28000020980835,0,Wrap Item 57,39.189998626709,36.2799987792969,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2024-11-16,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
nc7d8YzG,2024-12-29,2024-12-25 10:28:06.0000000,2024-12-23 17:55:31.0000000,2,3,0,10,Morning,2,33,2024-12-25 10:28:06.0000000,4.94000005722046,49,Other Carrier Item 49,other carrier description,100049,other carrier,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,11.5600004196167,10.6999998092651,0,Other Carrier Item 49,35.5800018310547,32.9500007629395,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-12-25,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,4.94000005722046,0,1,0,0
nc7d8YzG,2024-12-29,2024-12-25 10:28:06.0000000,2024-12-23 17:55:31.0000000,2,3,0,10,Morning,2,33,2024-12-25 10:28:06.0000000,4.94000005722046,62,Pizza Item 62,pizza description,100062,pizza,Food,Active,Sprite,Sprite,Sprite,1,8.61999988555908,7.98000001907349,0,Pizza Item 62,35.5800018310547,32.9500007629395,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-12-25,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,4.94000005722046,0,2,0,0
nc7d8YzG,2024-12-29,2024-12-25 10:28:06.0000000,2024-12-23 17:55:31.0000000,2,3,0,10,Morning,2,33,2024-12-25 10:28:06.0000000,4.94000005722046,5,Steak & Cheese Footlong,Footlong steak,100005,footlong,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,12.7700004577637,11.8199996948242,0,Steak & Cheese Footlong,35.5800018310547,32.9500007629395,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-12-25,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,4.94000005722046,0,3,0,0
9ipsq2u7,2025-03-23,2025-03-20 18:49:24.0000000,2025-03-20 18:49:24.0000000,0,1,1,18,Dinner,3,34,2025-03-20 18:49:24.0000000,0,60,Mdp Bottled Drinks Item 60,mdp bottled drinks description,100060,mdp bottled drinks,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,6.23000001907349,5.76999998092651,0,Mdp Bottled Drinks Item 60,34.4000015258789,31.8500003814697,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2025-03-20,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
