visit_date,guest_id,device_name,utm_source,utm_medium,utm_campaign,has_any_utm,complete_utm_loss_flag,rendered_screen_size,visitor_id,geosegmentation_countries,cities,zip_postal_codes,visits,campaign_id,raw_url,touch_count,touchpoint_sequence,is_multi_touch,is_any_touch,is_first_touch,is_last_touch,touchpoint_type
2025-05-19,XywLZV6W,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,VhmQbcFI3hV5,USA,Los Angeles,28291,2,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-01-19,Y4XfzGVr,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,3ncmh51Bo5KX,USA,Los Angeles,87233,1,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-10-06,Y59YVkQf,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,xvr0jXBdkBFz,USA,New York,54340,1,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=push&utm_campaign=promo_16,1,1,0,1,1,1,SingleTouch
2025-03-20,Y8hyqIUs,Android,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,oSYzqVj3eUnR,USA,Miami,90832,1,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-11-23,YA6dr3Pi,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,nnBKk8kRXrS4,USA,Seattle,50713,2,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_25,1,1,0,1,1,1,SingleTouch
2025-03-19,YARFiOtp,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,GAELzFNkFiwK,USA,Seattle,76506,2,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_32,1,1,0,1,1,1,SingleTouch
2025-06-21,YFl7V937,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,a5Pw7GMWpwdL,USA,Chicago,90520,2,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_18,1,1,0,1,1,1,SingleTouch
2025-05-03,YKYcwIBQ,Android,Web Visits,Web Visits,Web Visits,1,0,1179x2556,V6OVSoTBJCWb,USA,Chicago,78909,3,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_39,1,1,0,1,1,1,SingleTouch
2025-06-18,YO9FPulT,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,ZYJ5rTuarpFZ,USA,Chicago,73308,1,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=email&utm_campaign=promo_37,1,1,0,1,1,1,SingleTouch
2025-02-08,YRu9JdaV,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,j8JOD9RT8K5S,USA,Los Angeles,92137,1,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=push&utm_campaign=promo_15,1,1,0,1,1,1,SingleTouch
2025-05-08,YWXfiNBO,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,4wgmhl0Hc6g7,USA,Los Angeles,24652,1,0,https://www.subway.com/rewards?utm_source=email&utm_medium=push&utm_campaign=promo_24,1,1,0,1,1,1,SingleTouch
2025-03-02,YYpLublq,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,FIGfaxUltKar,USA,Chicago,96743,3,0,https://www.subway.com/locations?utm_source=email&utm_medium=email&utm_campaign=promo_37,1,1,0,1,1,1,SingleTouch
2025-03-15,YeKgZ3Il,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,iSIKRifrfxwG,USA,Los Angeles,96640,1,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=push&utm_campaign=promo_30,1,1,0,1,1,1,SingleTouch
2024-12-15,YgFmMmXq,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,sYKqhiSwhQDo,USA,New York,73294,3,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_23,1,1,0,1,1,1,SingleTouch
2025-08-15,YipYFbxJ,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,QsDM37GsXm0Z,USA,New York,95694,1,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-09-01,YqvNSzPf,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,5z2AqJU9SCuZ,USA,New York,35860,3,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_20,1,1,0,1,1,1,SingleTouch
2025-02-21,YrLdwGet,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,K7kAvC2h7z5j,USA,New York,38032,1,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2025-06-30,YxyE6D4c,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,gFKsyRWxl1Y7,USA,Chicago,56059,2,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_24,1,1,0,1,1,1,SingleTouch
2025-02-03,Z2csbuq8,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,jVq4RUpR7pzS,USA,Los Angeles,40946,1,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=push&utm_campaign=promo_11,1,1,0,1,1,1,SingleTouch
2024-10-06,Z32JgdPI,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,jOAqxy8lMkW6,USA,New York,27973,1,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=push&utm_campaign=promo_40,1,1,0,1,1,1,SingleTouch
2024-10-28,ZAP4Zkhi,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,5TpCpQNelU3z,USA,Miami,29599,2,0,https://www.subway.com/?utm_source=subway_app&utm_medium=push&utm_campaign=promo_11,1,1,0,1,1,1,SingleTouch
2025-06-01,ZDQHJMu8,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,XsYsGmsZvTML,USA,Miami,22557,3,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2024-10-05,ZIYbyYTw,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,jKwfE2aTEQAC,USA,Miami,55954,3,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=email&utm_campaign=promo_01,1,1,0,1,1,1,SingleTouch
2025-02-04,ZMi3qdPE,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,rkIMkhAve20B,USA,New York,54874,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-08-13,ZVRk8bj2,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,snbx6lYa5NTz,USA,Miami,41922,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2024-11-28,ZaoqMZ8t,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,DzStp5ANTUrU,USA,Seattle,79433,1,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=email&utm_campaign=promo_23,1,1,0,1,1,1,SingleTouch
2024-11-28,Zf0jE7MB,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,gM7qjJNZD0Il,USA,Miami,39616,3,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-10-18,ZhvkUDPq,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,YUc0kxskcbof,USA,Los Angeles,12913,2,0,https://www.subway.com/?utm_source=subway_app&utm_medium=push&utm_campaign=promo_22,1,1,0,1,1,1,SingleTouch
2025-07-12,ZiJdL9JJ,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,HbFo4id7MMJ5,USA,New York,94805,3,0,https://www.subway.com/catering?utm_source=email&utm_medium=email&utm_campaign=promo_17,1,1,0,1,1,1,SingleTouch
2025-09-01,Zqvr4MS4,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,Oer2p37Fp9UX,USA,Los Angeles,69245,2,0,https://www.subway.com/?utm_source=email&utm_medium=push&utm_campaign=promo_07,1,1,0,1,1,1,SingleTouch
2024-10-29,Zs1Se02Y,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,nUdy6tKcGvGS,USA,Miami,85156,2,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2025-05-02,ZwoOmNqR,Android,Web Visits,Web Visits,Web Visits,1,0,1179x2556,ezz26P9ekX4e,USA,Los Angeles,97341,2,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_36,1,1,0,1,1,1,SingleTouch
2024-10-08,ZzS1VuuC,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,rWZW1UgZLI28,USA,New York,79325,1,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2024-11-11,ZzbooUin,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,BSMOvyTg7CTf,USA,Seattle,31350,1,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_36,1,1,0,1,1,1,SingleTouch
2025-09-02,a0fYM9NO,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,8M3k9YbA80Ut,USA,Chicago,35553,1,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_36,1,1,0,1,1,1,SingleTouch
2024-10-25,a2gBi4qU,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,B7M99hTEZnmL,USA,Seattle,79844,1,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=email&utm_campaign=promo_04,1,1,0,1,1,1,SingleTouch
2025-08-26,a5W3X4gX,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,H06n2ttFsqIB,USA,Seattle,89951,3,0,https://www.subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_39,1,1,0,1,1,1,SingleTouch
2025-06-19,aACSMEsc,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,D7ldQdbDJgyY,USA,New York,20465,3,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2024-09-28,aDNKgeIn,Android,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,BhoompVyxYEB,USA,New York,15177,2,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2024-10-03,aKHhHayP,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,SkS4pG4giCDw,USA,Seattle,50516,1,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2024-12-12,aQ3IDAdm,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,FSl2LDah7cpX,USA,Chicago,77359,3,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=push&utm_campaign=promo_16,1,1,0,1,1,1,SingleTouch
2025-01-22,aTnnrWTZ,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,iV5NzxMfE6Af,USA,Chicago,22676,2,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=email&utm_campaign=promo_11,1,1,0,1,1,1,SingleTouch
2025-05-19,ac23apcE,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,YNjSHLYipQFe,USA,New York,61555,1,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-03-05,ar2jiIqZ,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,AlLGuP0LinOi,USA,Seattle,74093,2,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-06-07,asAyXfU5,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,DNFuGZDnTwkD,USA,Seattle,48158,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2024-09-16,avDT7jcj,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,piPZrIQYNRad,USA,Los Angeles,62033,3,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-02-27,ax7uiy31,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,GgmBi9jC8BDK,USA,Chicago,68617,3,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2024-10-26,b1QzraK3,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,lmyBgLgRlj2G,USA,Miami,63673,3,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-06-19,b4UUQ0s8,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,QVjbL8peS9QD,USA,Chicago,80753,3,0,https://www.subway.com/?utm_source=email&utm_medium=email&utm_campaign=promo_09,1,1,0,1,1,1,SingleTouch
2025-08-14,b5ZXrdZE,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,h6kmIYeVLzlY,USA,Miami,36574,3,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=email&utm_campaign=promo_14,1,1,0,1,1,1,SingleTouch
2024-09-22,b6H0XxGZ,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,Mvlq2zZOPymU,USA,Chicago,21105,2,0,https://www.subway.com/?utm_source=subway_app&utm_medium=email&utm_campaign=promo_33,1,1,0,1,1,1,SingleTouch
2025-07-21,bF2ulFnw,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,vOA10WhwMLGQ,USA,New York,94072,1,0,https://www.subway.com/catering?utm_source=email&utm_medium=email&utm_campaign=promo_10,1,1,0,1,1,1,SingleTouch
2025-02-01,bHEav6Nm,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,nS3FWU2Lr2Z6,USA,New York,68234,2,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=push&utm_campaign=promo_37,1,1,0,1,1,1,SingleTouch
2024-10-10,bfPBi3Dl,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,QuVt1qQsQXrV,USA,Los Angeles,96949,2,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-04-23,blrSWt6v,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,MnNWTStstZ8D,USA,Miami,28054,2,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=email&utm_campaign=promo_18,1,1,0,1,1,1,SingleTouch
2025-05-30,bxtl8nv8,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,mwot0FfZVpER,USA,Seattle,21954,3,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=push&utm_campaign=promo_07,1,1,0,1,1,1,SingleTouch
2025-03-10,by3EcOyx,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,LWNniINKLIPg,USA,Los Angeles,87003,2,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-01-08,bydk2KX9,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,mw1DBvNoK4RO,USA,Miami,29920,1,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=email&utm_campaign=promo_10,1,1,0,1,1,1,SingleTouch
2025-06-21,c4BVuMqb,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,ATOcGkgnOuMf,USA,Chicago,84190,3,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-03-19,cCqw30fC,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,Nzqcvqmhw0ay,USA,Seattle,89340,2,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_38,1,1,0,1,1,1,SingleTouch
2025-08-24,cDd6xTmr,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,xITeY0i5GrI6,USA,Los Angeles,54013,1,0,https://www.subway.com/rewards?utm_source=email&utm_medium=email&utm_campaign=promo_24,1,1,0,1,1,1,SingleTouch
2024-12-30,cK3oVjbq,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,g9JRQGR2ojsv,USA,Chicago,93404,2,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=push&utm_campaign=promo_11,1,1,0,1,1,1,SingleTouch
2024-09-18,cLTK0mvU,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,sSnwzjGkw3ex,USA,Los Angeles,12519,3,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=push&utm_campaign=promo_14,1,1,0,1,1,1,SingleTouch
2024-12-17,cLxUif6s,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,ptJepvbQ6uAQ,USA,Seattle,33580,2,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2024-10-16,cNepOR6s,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,daEYhAof9oeh,USA,Chicago,55643,2,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_31,1,1,0,1,1,1,SingleTouch
2025-04-05,cTBaH7ZI,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,iDM2FodEeuEr,USA,Chicago,65061,3,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-06-16,cWb8pm1b,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,A3hfLhKYGmKh,USA,Chicago,48596,1,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=push&utm_campaign=promo_14,1,1,0,1,1,1,SingleTouch
2024-11-10,cfzyyJEd,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,xtRNi1EAOuhz,USA,New York,37685,2,0,https://www.subway.com/?utm_source=subway_app&utm_medium=push&utm_campaign=promo_26,1,1,0,1,1,1,SingleTouch
2025-04-03,cozMdant,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,vGMtx8wWeAbK,USA,New York,20784,2,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2024-09-13,cpTCCHHN,Android,Web Visits,Web Visits,Web Visits,1,0,1179x2556,h1AK2SKoc125,USA,Miami,74672,3,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=push&utm_campaign=promo_12,1,1,0,1,1,1,SingleTouch
2025-01-18,cuVET6Zy,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,bHHeknO64XAl,USA,Los Angeles,57282,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-01-07,d2W7JDPJ,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,PRIZ9416iHQI,USA,Chicago,47758,3,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2024-12-22,d3OLL8Ne,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,ozO2Y4M6TGw8,USA,Miami,15632,2,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=email&utm_campaign=promo_09,1,1,0,1,1,1,SingleTouch
2024-10-01,d3w8aFim,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,yCN44xSNB5ft,USA,Miami,92693,2,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-10-26,d9Gf2leM,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,15GEjNj0CRBe,USA,Seattle,88748,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-05-04,dDiGADKd,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,iJhKb6018X9r,USA,Miami,63942,3,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2024-11-05,dE2zBRgF,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,5bOMIsVdGBnc,USA,Seattle,92207,1,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-08-03,dGYketTG,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,mm2ZrIqPBbd7,USA,Miami,15180,1,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-06-04,dJ7B1LE7,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,BVhRIk6QnnXk,USA,Seattle,43781,3,0,https://www.subway.com/menu?utm_source=email&utm_medium=email&utm_campaign=promo_18,1,1,0,1,1,1,SingleTouch
2025-08-02,dJA9AJHi,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,yaPLc6fa3d07,USA,Seattle,87386,2,0,https://www.subway.com/rewards?utm_source=email&utm_medium=push&utm_campaign=promo_06,1,1,0,1,1,1,SingleTouch
2024-11-18,dJp62hDi,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,nFoLNjagBbgq,USA,New York,48955,1,0,https://www.subway.com/?utm_source=email&utm_medium=email&utm_campaign=promo_23,1,1,0,1,1,1,SingleTouch
2025-04-26,dKwIrMIk,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,iW8kOqKUCLv8,USA,Seattle,48160,1,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=email&utm_campaign=promo_12,1,1,0,1,1,1,SingleTouch
2025-07-04,dLEG62Hk,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,DsZxewO6NJzQ,USA,Los Angeles,96304,2,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-04-14,dLEkHOUN,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,h3WfKAescTdt,USA,Los Angeles,60013,3,0,https://www.subway.com/menu?utm_source=email&utm_medium=email&utm_campaign=promo_20,1,1,0,1,1,1,SingleTouch
2024-12-28,dLVIdVud,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,9INXAEYh0NgX,USA,Seattle,23904,2,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2024-10-07,dVE6r5xb,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,lnnEcn68LbMx,USA,New York,80843,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2024-10-26,dYvpiYKn,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,qYO3crX7x6dz,USA,Miami,39985,2,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=email&utm_campaign=promo_20,1,1,0,1,1,1,SingleTouch
2025-07-19,djkWNdRf,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,ZYNpTIJjD9KB,USA,Chicago,18803,1,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=push&utm_campaign=promo_19,1,1,0,1,1,1,SingleTouch
2025-01-15,dloZHc9z,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,zCkvc6D0oOKm,USA,New York,78588,1,0,https://www.subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_07,1,1,0,1,1,1,SingleTouch
2025-08-28,dnrJi7sC,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,rsrcQmDfd26S,USA,Chicago,75198,3,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-06-13,dq83Eh0e,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,KSimteGBIBV5,USA,Miami,45665,1,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=email&utm_campaign=promo_04,1,1,0,1,1,1,SingleTouch
2025-05-02,dqyunDuv,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,TizMi6kkTu5u,USA,Chicago,89908,3,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-03-01,dryRMMc3,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,u7QsR8L8EXTw,USA,Seattle,86139,1,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=push&utm_campaign=promo_20,1,1,0,1,1,1,SingleTouch
2025-01-16,dzGxpyfx,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,3nfAZmG2fl2J,USA,Seattle,63359,1,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2025-06-02,e1WJnLn0,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,0TwU9iAd1ztq,USA,Seattle,14493,1,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2024-10-05,e4D3sX2t,Android,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,mq15nX8SkjVb,USA,Los Angeles,71289,2,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-07-28,e7EcsAlX,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,dft5HDXowss0,USA,Miami,28580,2,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-08-11,e9HIGYGJ,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,GVlH4NNegS6R,USA,Seattle,31109,2,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-03-02,eDA4OKmT,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,NA4ZZkwGyARy,USA,Chicago,14391,2,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-04-20,eJ85fvMN,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,y77Q9Ci3O7kt,USA,Los Angeles,49120,3,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=push&utm_campaign=promo_13,1,1,0,1,1,1,SingleTouch
2025-08-08,eR3pzh84,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,fxHtXXivAe33,USA,Los Angeles,29468,3,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=push&utm_campaign=promo_08,1,1,0,1,1,1,SingleTouch
2025-03-28,eWVLcS2e,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,06Vq3GJgYUtX,USA,Seattle,48831,2,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-05-03,eYTuHo9l,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,D25FmdutBSmM,USA,Seattle,89326,3,0,https://www.subway.com/menu?utm_source=email&utm_medium=email&utm_campaign=promo_38,1,1,0,1,1,1,SingleTouch
2024-09-17,ejVObfVH,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,xjCD5OOyibdK,USA,New York,18142,1,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_04,1,1,0,1,1,1,SingleTouch
2024-10-09,emZWLUQJ,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,ypJ6V7QUwVEp,USA,New York,90134,3,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2024-09-17,epwukO49,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,tLy6a2DGnAQe,USA,Seattle,51440,3,0,https://www.subway.com/rewards?utm_source=email&utm_medium=email&utm_campaign=promo_29,1,1,0,1,1,1,SingleTouch
2024-10-06,evgJRysq,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,Vbxv1QzoRdlm,USA,Seattle,51798,3,0,https://www.subway.com/?utm_source=email&utm_medium=email&utm_campaign=promo_09,1,1,0,1,1,1,SingleTouch
2025-07-09,exT8QzLg,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,pFfdXK0h7d6E,USA,Los Angeles,59445,3,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_30,1,1,0,1,1,1,SingleTouch
2025-02-05,f0TQOU4v,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,VyGUjhOThd5Z,USA,Chicago,37031,1,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2024-11-11,f2FCuhFV,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,IAggtOuhVYyX,USA,Miami,26905,2,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_40,1,1,0,1,1,1,SingleTouch
2024-11-24,fKbYWosc,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,oQAV6uG9CIrz,USA,Miami,79937,2,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_03,1,1,0,1,1,1,SingleTouch
